id.coral	id.uniprot	id.ensembl	id.entrez	id.HGNC	id.longname	kinase.fold	kinase.group	kinase.family	kinase.subfamily	branch.coords	branch.val	branch.group	branch.col	node.x	node.y	node.group	node.val.col	node.val.radius	node.radius	node.col	node.strokewidth	node.strokecol	text.x	text.y	text.col	text.font	text.size	text.label	ode.opacity	node.selected	nodeorder	branchorder
DUSP5	.	.	.	.	.	.	.	.	.	M437.023,337.263c-0.476-0.851-1.483-1.345-2.49-1.132c-0.204,0.043-0.249,0.07-0.444,0.143c-26.953,11.802-57.065,27.97-72.963,52.914c-5.904,9.262-9.571,19.353-10.565,30.247c-0.299,3.275-0.318,6.564-0.036,9.808c0.003,0.041,0.004,0.082,0.007,0.123c-53.879-7.938-56.873-27.424-82.255-39.144c-12.24-5.648-23.956-4.044-35.724-5.549c0,0-2.587-0.461-4.585,0.069c-1.832,0.486-0.902,0.339-3.193,0.673c-4.639,0.676-8.247,1.147-12.681-0.225c-8.21-2.539-14.693-7.778-24.247-5.889c-0.327,0.065-2.212,0.497-2.493,0.644c-0.446,0.231-0.592,0.833-0.261,1.243c0.166,0.206,0.438,0.326,0.703,0.306c0.055-0.004,0.109-0.019,0.164-0.029c7.179-2.037,11.595-0.423,18.57,2.64c8.556,3.759,10.866,4.54,20.092,3.343c0.943-0.122,1.89-0.214,2.813-0.448c1.283-0.326,1.608-0.522,3.212-0.251c2.146,0.363,4.431,0.635,6.978,0.854c7.101,0.613,14.678,0.676,21.699,2.398c17.779,4.356,30.242,21.008,47.997,30.133c11.044,5.674,23.98,9.38,36.078,11.656c0.973,0.184,5.141,0.921,7.611,1.286c0.875,0.129,1.542,0.213,1.77,0.208c0.958-0.035,1.787-0.771,1.725-2.042c-0.014-0.113-0.17-3.138-0.208-3.67c-0.427-7.999,1.074-16.219,3.901-23.655c11.899-31.286,47.185-50.13,77.644-63.369C437.267,339.94,437.66,338.41,437.023,337.263z	.	.	.	177.677	383.13	.	.	.	.	.	.	.	157.6077	384.1321	.	.	.	.	.	.	.	.
DUSP10	.	.	.	.	.	.	.	.	.	M437.023,337.263c-0.476-0.851-1.483-1.345-2.49-1.132c-0.204,0.043-0.249,0.07-0.444,0.143c-26.953,11.802-57.065,27.97-72.963,52.914c-5.904,9.262-9.571,19.353-10.565,30.247c-0.299,3.275-0.318,6.564-0.036,9.808c0.003,0.041,0.004,0.082,0.007,0.123c-21.775-3.208-35.237-8.303-45.226-14.008c-0.866-0.5-3.203-1.93-3.283-1.97c-1.991-1.003-3.88-1.239-9.534-0.878c-12.736,0.824-18.576,7.67-31.345,6.849c-5.838-0.377-11.173-1.908-23.232-2.435c-10.588-0.515-20.123,0.031-27.545,1.153c-14.664,2.227-19.08,6.263-41.334,2.916c-0.056,0-0.111-0.011-0.166-0.007c-0.265,0.015-0.52,0.168-0.658,0.394c-0.269,0.435-0.066,1.02,0.418,1.197c0.052,0.022,0.107,0.029,0.161,0.044c23.96,3.639,28.873-1.213,44.064-2.829c13.036-1.428,27.691-0.731,39.98,1.248c11.679,1.856,14.994,1.83,25.956-2.084c5.054-1.805,8.732-3.17,14.383-3.409c8.53-0.356,5.478,0.128,14.153,4.586c11.044,5.674,23.98,9.38,36.078,11.656c0.973,0.184,5.141,0.921,7.611,1.286c0.875,0.129,1.542,0.213,1.77,0.208c0.958-0.035,1.787-0.771,1.725-2.042c-0.014-0.113-0.17-3.138-0.208-3.67c-0.427-7.999,1.074-16.219,3.901-23.655c11.899-31.286,47.185-50.13,77.644-63.369C437.267,339.94,437.66,338.41,437.023,337.263z	.	.	.	160.694	419.212	.	.	.	.	.	.	.	135.3268	421.5981	.	.	.	.	.	.	.	.
DUSP16	.	.	.	.	.	.	.	.	.	M437.023,337.263c-0.476-0.851-1.483-1.345-2.49-1.132c-0.204,0.043-0.249,0.07-0.444,0.143c-26.953,11.802-57.065,27.97-72.963,52.914c-5.904,9.262-9.571,19.353-10.565,30.247c-0.299,3.275-0.318,6.564-0.036,9.808c0.003,0.041,0.004,0.082,0.007,0.123c-21.775-3.208-35.237-8.303-45.226-14.008c-0.866-0.5-3.203-1.93-3.283-1.97c-1.991-1.003-3.88-1.239-9.534-0.878c-3.272,0.212-6.085,0.824-8.681,1.598c-1.176,0.275-1.956-0.115-3.943-0.483c-10.849-2.031-11.24-3.084-25.542-3.957c-10.859-0.668-18.729-0.926-28.661-4.557c-7.369-2.703-12.165-5.248-20.489-3.918c-9.322,1.489-14.039,5.284-27.35,2.905c-0.131-0.022-0.261-0.058-0.391-0.055c-0.265,0.004-0.525,0.15-0.67,0.372c-0.282,0.42-0.101,1.02,0.379,1.212c0.051,0.022,0.106,0.033,0.159,0.047c11.35,2.111,16.67-0.113,23.875-1.829c6.418-1.517,10.299-1.651,16.215,0.347c7.348,2.464,11.868,5.948,28.642,7.464c4.981,0.449,11.294,0.782,16.27,1.38c5.18,0.623,10.245,2.017,15.538,3.139c3.688,0.781,4.081,0.967,5.175,0.975c1.244,0,1.518-0.215,3.631-0.698c1.987-0.474,4.065-0.8,6.523-0.904c8.53-0.356,5.478,0.128,14.153,4.586c11.044,5.674,23.98,9.38,36.078,11.656c0.973,0.184,5.141,0.921,7.611,1.286c0.875,0.129,1.542,0.213,1.77,0.208c0.958-0.035,1.787-0.771,1.725-2.042c-0.014-0.113-0.17-3.138-0.208-3.67c-0.427-7.999,1.074-16.219,3.901-23.655c11.899-31.286,47.185-50.13,77.644-63.369C437.267,339.94,437.66,338.41,437.023,337.263z	.	.	.	169.107	402.795	.	.	.	.	.	.	.	144.6381	405.7474	.	.	.	.	.	.	.	.
DUSP8	.	.	.	.	.	.	.	.	.	M437.023,337.263c-0.476-0.851-1.483-1.345-2.49-1.132c-0.204,0.043-0.249,0.07-0.444,0.143c-26.953,11.802-57.065,27.97-72.963,52.914c-5.904,9.262-9.571,19.353-10.565,30.247c-0.299,3.275-0.318,6.564-0.036,9.808c0.003,0.041,0.004,0.082,0.007,0.123c-21.775-3.208-35.237-8.303-45.226-14.008c-0.866-0.5-3.203-1.93-3.283-1.97c-1.991-1.003-3.88-1.239-9.534-0.878c-3.272,0.212-6.085,0.824-8.681,1.598c-1.176,0.275-1.956-0.115-3.943-0.483c-10.849-2.031-11.24-3.084-25.542-3.957c-10.859-0.668-18.729-0.926-28.661-4.557c-1.349-0.495-2.611-0.984-3.826-1.446c0.001-0.003,0.002-0.006,0.003-0.008c-0.305-0.117-1.261-0.439-1.468-0.665c-1.096-1.208-2.184-2.435-3.457-3.453c-6.644-5.314-15.972-2.796-22.894-2.46c-4.929,0.24-9.776-0.75-14.595-3.065c-0.052-0.019-0.103-0.043-0.156-0.056c-0.484-0.123-0.995,0.227-1.021,0.756c-0.013,0.264,0.111,0.534,0.323,0.695c0.044,0.033,0.094,0.058,0.141,0.087c8.607,4.13,15.034,3.397,19.684,2.952c4.79-0.459,9.963-1.058,14.488,0.919c1.54,0.666,2.647,1.497,3.671,2.487c0.839,0.812,1.625,1.728,2.539,2.766c0.253,0.286,0.54,0.368,0.947,0.539c0.322,0.135,0.719,0.297,1.151,0.472c0.002-0.005,0.003-0.01,0.005-0.014c5.582,2.24,11.102,4.8,24.835,6.041c4.981,0.449,11.294,0.782,16.27,1.38c5.18,0.623,10.245,2.017,15.538,3.139c3.688,0.781,4.081,0.967,5.175,0.975c1.244,0,1.518-0.215,3.631-0.698c1.987-0.474,4.065-0.8,6.523-0.904c8.53-0.356,5.478,0.128,14.153,4.586c11.044,5.674,23.98,9.38,36.078,11.656c0.973,0.184,5.141,0.921,7.611,1.286c0.875,0.129,1.542,0.213,1.77,0.208c0.958-0.035,1.787-0.771,1.725-2.042c-0.014-0.113-0.17-3.138-0.208-3.67c-0.427-7.999,1.074-16.219,3.901-23.655c11.899-31.286,47.185-50.13,77.644-63.369C437.267,339.94,437.66,338.41,437.023,337.263z	.	.	.	171.535	390.689	.	.	.	.	.	.	.	150.8453	393.5541	.	.	.	.	.	.	.	.
DUSP6	.	.	.	.	.	.	.	.	.	M437.023,337.263c-0.476-0.851-1.483-1.345-2.49-1.132c-0.204,0.043-0.249,0.07-0.444,0.143c-26.953,11.802-57.065,27.97-72.963,52.914c-5.904,9.262-9.571,19.353-10.565,30.247c-0.299,3.275-0.318,6.564-0.036,9.808c0.003,0.041,0.004,0.082,0.007,0.123c-21.775-3.208-35.237-8.303-45.226-14.008c-0.866-0.5-3.203-1.93-3.283-1.97c-1.991-1.003-3.88-1.239-9.534-0.878c-11.981,0.775-17.863,6.875-29.147,6.913c-2.048-0.012-3.317-0.15-4.421-0.26c-0.644-0.064-1.445-0.024-2.762,0.142c-1.714,0.212-3.831,0.7-6.088,1.339c-5.052,1.429-10.814,3.612-14.376,5.147c-5.29,2.265-7.944,3.922-11.734,5.398c-3.328,1.318-9.489,3.446-14.38,4.709c-6.375,1.655-9.13,1.679-14.081,2.351c-0.516,0.07-0.997,0.141-1.452,0.212c-0.409,0.079-1.601,0.165-2.356,0.77c-0.588,0.471-0.981,1.09-1.283,1.768c-0.373,0.84-0.617,1.753-0.951,2.521c-1.667,3.827-3.778,5.307-4.778,6.055c-2.519,1.889-3.454,2.71-4.385,5.705c-0.205,0.664,0.298,1.172,0.849,1.117c0.263-0.026,0.512-0.19,0.64-0.423c0.027-0.047,0.044-0.102,0.065-0.15c0.298-0.974,0.676-2.006,1.338-2.785c1.236-1.458,3.123-2.376,4.576-3.891c1.494-1.556,2.704-3.559,3.426-5.362c0.359-0.894,0.643-2.134,1.243-2.87c0.161-0.197,0.33-0.366,0.558-0.442c0.249-0.083,0.513-0.114,0.764-0.153c6.82-1.082,11.486-0.138,29.863-6.583c4.133-1.456,6.395-2.746,10.199-4.435c5.357-2.387,19.661-8.122,24.936-7.416c0.779,0.104,3.109,0.331,4.47,0.341c4.792,0.104,8.706-0.821,15.564-3.27c5.054-1.805,8.732-3.17,14.383-3.409c8.53-0.356,5.478,0.128,14.153,4.586c11.044,5.674,23.98,9.38,36.078,11.656c0.973,0.184,5.141,0.921,7.611,1.286c0.875,0.129,1.542,0.213,1.77,0.208c0.958-0.035,1.787-0.771,1.725-2.042c-0.014-0.113-0.17-3.138-0.208-3.67c-0.427-7.999,1.074-16.219,3.901-23.655c11.899-31.286,47.185-50.13,77.644-63.369C437.267,339.94,437.66,338.41,437.023,337.263z	.	.	.	179.827	463.55	.	.	.	.	.	.	.	162.4845	466.1586	.	.	.	.	.	.	.	.
DUSP9	.	.	.	.	.	.	.	.	.	M437.023,337.263c-0.476-0.851-1.483-1.345-2.49-1.132c-0.204,0.043-0.249,0.07-0.444,0.143c-26.953,11.802-57.065,27.97-72.963,52.914c-5.904,9.262-9.571,19.353-10.565,30.247c-0.299,3.275-0.318,6.564-0.036,9.808c0.003,0.041,0.004,0.082,0.007,0.123c-21.775-3.208-35.237-8.303-45.226-14.008c-0.866-0.5-3.203-1.93-3.283-1.97c-1.991-1.003-3.88-1.239-9.534-0.878c-11.981,0.775-17.863,6.875-29.147,6.913c-2.048-0.012-3.317-0.15-4.421-0.26c-0.644-0.064-1.445-0.024-2.762,0.142c-1.714,0.212-3.831,0.7-6.088,1.339c-5.052,1.429-10.814,3.612-14.376,5.147c-5.29,2.265-7.944,3.922-11.734,5.398c-3.328,1.318-9.489,3.446-14.38,4.709c-2.991,0.777-5.183,1.193-7.181,1.486l-0.001-0.001c-1-0.961-1.501-1.667-3.368-2.46c-5.021-2.128-10.939-0.451-16.363-0.683c-1.444-0.066-2.925-0.157-4.258-0.701c-0.105-0.044-0.206-0.095-0.317-0.12c-0.416-0.094-0.877,0.163-0.979,0.628c-0.069,0.31,0.065,0.657,0.325,0.843c0.045,0.033,0.096,0.055,0.144,0.084c2.79,1.24,7.353,0.99,10.376,0.77c3.515-0.255,8.188-0.677,11.421,1.321c0.351,0.218,0.809,0.572,1.432,1.245c0.879,0.949,1.264,1.078,2.803,0.845c4.396-0.668,10.28-2.009,20.001-5.418c4.133-1.456,6.395-2.746,10.199-4.435c5.357-2.387,19.661-8.122,24.936-7.416c0.779,0.104,3.109,0.331,4.47,0.341c4.792,0.104,8.706-0.821,15.564-3.27c5.054-1.805,8.732-3.17,14.383-3.409c8.53-0.356,5.478,0.128,14.153,4.586c11.044,5.674,23.98,9.38,36.078,11.656c0.973,0.184,5.141,0.921,7.611,1.286c0.875,0.129,1.542,0.213,1.77,0.208c0.958-0.035,1.787-0.771,1.725-2.042c-0.014-0.113-0.17-3.138-0.208-3.67c-0.427-7.999,1.074-16.219,3.901-23.655c11.899-31.286,47.185-50.13,77.644-63.369C437.267,339.94,437.66,338.41,437.023,337.263z	.	.	.	170.005	431.294	.	.	.	.	.	.	.	148.9614	433.5698	.	.	.	.	.	.	.	.
STYXL1	.	.	.	.	.	.	.	.	.	M437.023,337.263c-0.476-0.851-1.483-1.345-2.49-1.132c-0.204,0.043-0.249,0.07-0.444,0.143c-26.953,11.802-57.065,27.97-72.963,52.914c-5.904,9.262-9.571,19.353-10.565,30.247c-0.299,3.275-0.318,6.564-0.036,9.808c0.003,0.041,0.004,0.082,0.007,0.123c-7.984-1.176-14.841-2.608-20.829-4.229c-1.567-0.398-1.854-0.575-2.669-0.169c-1.129,0.682-2.287,1.274-3.466,1.803c-12.691,5.695-28.014,3.36-40.904,10.505c-8.614,4.784-15.368,12.332-23.963,16.389c-13.401,6.324-25.578,1.348-42.051,8.059c-0.134,0.052-0.224,0.099-0.263,0.124c-0.221,0.15-0.361,0.409-0.365,0.675c-0.007,0.548,0.501,0.905,0.973,0.818c0.054-0.011,0.106-0.033,0.159-0.047c16.194-6.482,27.403-1.677,41.022-7.092c9.988-3.98,17.062-12.083,26.418-16.914c12.955-6.679,29.773-3.566,43.344-11.173c5.168,1.497,10.385,2.722,15.46,3.676c0.973,0.184,5.141,0.921,7.611,1.286c0.875,0.129,1.542,0.213,1.77,0.208c0.958-0.035,1.787-0.771,1.725-2.042c-0.014-0.113-0.17-3.138-0.208-3.67c-0.427-7.999,1.074-16.219,3.901-23.655c11.899-31.286,47.185-50.13,77.644-63.369C437.267,339.94,437.66,338.41,437.023,337.263z	.	.	.	209.312	465.878	.	.	.	.	.	.	.	188.4229	470.0383	.	.	.	.	.	.	.	.
STYX	.	.	.	.	.	.	.	.	.	M437.023,337.263c-0.476-0.851-1.483-1.345-2.49-1.132c-0.204,0.043-0.249,0.07-0.444,0.143c-26.953,11.802-57.065,27.97-72.963,52.914c-5.904,9.262-9.571,19.353-10.565,30.247c-0.299,3.275-0.318,6.564-0.036,9.808c0.003,0.041,0.004,0.082,0.007,0.123c-2.562-0.394-6.518,1.265-8.612,2.129c-5.772,2.379-13.265,6.212-15.668,7.472c-3.512,1.841-4.395,2.382-6.244,3.621c-14.644,10.011-18.372,19.939-27.785,28.094c-8.259,7.156-16.974,8.792-17.974,9.308c-0.441,0.232-0.595,0.822-0.261,1.245c0.166,0.204,0.438,0.325,0.703,0.303c0.055-0.004,0.109-0.018,0.164-0.029c27.902-7.9,26.309-26.429,51.597-39.519c3.916-2.016,18.037-8.906,21.72-9.364c1.014,0.169,2.02,0.331,2.838,0.452c0.875,0.129,1.542,0.213,1.77,0.208c0.958-0.035,1.787-0.771,1.725-2.042c-0.014-0.113-0.17-3.138-0.208-3.67c-0.427-7.999,1.074-16.219,3.901-23.655c11.899-31.286,47.185-50.13,77.644-63.369C437.267,339.94,437.66,338.41,437.023,337.263z	.	.	.	266.62	483.059	.	.	.	.	.	.	.	251.2291	485.1138	.	.	.	.	.	.	.	.
SSH3	.	.	.	.	.	.	.	.	.	M437.023,337.263c-0.476-0.851-1.483-1.345-2.49-1.132c-0.204,0.043-0.249,0.07-0.444,0.143c-26.953,11.802-57.065,27.97-72.963,52.914c-5.904,9.262-9.571,19.353-10.565,30.247c-0.303,3.316-0.318,6.646-0.026,9.928c-0.001,0.001-0.002,0.002-0.003,0.003c-2.266-0.334-4.43-0.69-6.52-1.064c-0.069-0.012-0.134-0.038-0.192-0.077c-4.749-3.171-9.776-6.778-13.469-10.757c-9.228-9.932-13.396-21.661-24.97-32.128c-5.06-4.576-10.269-8.187-15.507-12.162c-5.079-3.853-5.815-5.386-9.418-8.574c-4.619-4.087-8.166-5.008-15.489-7.199c-11.178-3.346-11.727-5.681-17.044-11.839c-0.389-0.451-0.99-0.403-1.305,0c-0.195,0.253-0.222,0.624-0.065,0.903c0.027,0.048,0.064,0.091,0.095,0.136c2.591,3.003,4.91,6.477,8.55,8.676c6.449,3.897,14.811,4.683,20.41,8.161c4.059,2.521,6.879,6.49,10.551,9.702c2.674,2.34,12.088,9.084,17.917,14.643c13.294,12.595,15.769,26.238,30.635,37.892c0.879,0.688,4.064,3.035,7.361,5.335c1.292,0.896,4.542,1.412,8.939,2.062c0.875,0.129,1.542,0.213,1.77,0.208c0.958-0.035,1.787-0.771,1.725-2.042c-0.014-0.113-0.17-3.138-0.208-3.67c-0.427-7.999,1.074-16.219,3.901-23.655c11.899-31.286,47.185-50.13,77.644-63.369C437.267,339.94,437.66,338.41,437.023,337.263z	.	.	.	242.695	338.96	.	.	.	.	.	.	.	229.1031	341.7561	.	.	.	.	.	.	.	.
SSH1	.	.	.	.	.	.	.	.	.	M437.023,337.263c-0.476-0.851-1.483-1.345-2.49-1.132c-0.204,0.043-0.249,0.07-0.444,0.143c-26.953,11.802-57.065,27.97-72.963,52.914c-5.904,9.262-9.571,19.353-10.565,30.247c-0.303,3.316-0.318,6.646-0.026,9.928c-0.001,0.001-0.002,0.002-0.003,0.003c-2.266-0.334-4.43-0.69-6.52-1.064c-0.069-0.012-0.134-0.038-0.192-0.077c-4.749-3.171-9.776-6.778-13.469-10.757c-9.228-9.932-13.396-21.661-24.97-32.128c-5.06-4.576-10.269-8.187-15.507-12.162c-5.079-3.853-5.815-5.386-9.418-8.574c-0.136-0.121-0.265-0.234-0.396-0.36c-0.836-2.076-1.671-4.51-3.455-6.651c-6.042-7.254-16.293-7.529-21.594-18.099c-0.097-0.194-0.164-0.329-0.381-0.453c-0.641-0.367-1.384,0.231-1.203,0.92c0.014,0.054,0.038,0.104,0.058,0.156c1.595,3.242,3.961,6.005,6.727,8.205c3.733,2.969,8.183,4.711,11.817,7.496c2.833,2.17,4.06,4.043,5.001,6.191c1.781,4.069,0.569,2.673,2.651,4.678c0.001,0.004,0,0.006,0,0.01c2.172,2.08,4.156,4.414,6.48,6.447c2.674,2.34,12.088,9.084,17.917,14.643c13.294,12.595,15.769,26.238,30.635,37.892c0.879,0.688,4.064,3.035,7.361,5.335c1.292,0.896,4.542,1.412,8.939,2.062c0.875,0.129,1.542,0.213,1.77,0.208c0.958-0.035,1.787-0.771,1.725-2.042c-0.014-0.113-0.17-3.138-0.208-3.67c-0.427-7.999,1.074-16.219,3.901-23.655c11.899-31.286,47.185-50.13,77.644-63.369C437.267,339.94,437.66,338.41,437.023,337.263z	.	.	.	251.341	331.534	.	.	.	.	.	.	.	243.0722	333.8074	.	.	.	.	.	.	.	.
SSH2	.	.	.	.	.	.	.	.	.	M437.023,337.263c-0.476-0.851-1.483-1.345-2.49-1.132c-0.204,0.043-0.249,0.07-0.444,0.143c-26.953,11.802-57.065,27.97-72.963,52.914c-5.904,9.262-9.571,19.353-10.565,30.247c-0.303,3.316-0.318,6.646-0.026,9.928c-0.001,0.001-0.002,0.002-0.003,0.003c-2.266-0.334-4.43-0.69-6.52-1.064c-0.069-0.012-0.134-0.038-0.192-0.077c-4.749-3.171-9.776-6.778-13.469-10.757c-9.228-9.932-13.396-21.661-24.97-32.128c-4.098-3.706-8.294-6.781-12.524-9.926c0,0-0.996-0.74-1.638-0.986c-1.247-0.478-2.528-0.392-3.811-0.25c-0.625,0.069-1.25,0.151-1.872,0.188c-5.314,0.325-10.615-1.344-15.348-3.931c-6.727-3.677-9.979-8.015-17.47-8.957c-1.916-0.241-3.872-0.258-5.789,0.018c-1.062,0.157-0.96,1.587,0.018,1.642c0.055,0.003,0.111-0.005,0.166-0.007c1.076-0.155,2.161-0.204,3.243-0.174c8.504,0.238,11.521,4.842,18.674,8.945c5.089,2.919,10.828,4.849,16.689,4.595c1.898-0.082,3.365-0.466,4.641,0.014c0.033,0.014,0.067,0.035,0.1,0.051c4.033,3.119,9.651,7.444,13.615,11.225c13.294,12.595,15.769,26.238,30.635,37.892c0.879,0.688,4.064,3.035,7.361,5.335c1.292,0.896,4.542,1.412,8.939,2.062c0.875,0.129,1.542,0.213,1.77,0.208c0.958-0.035,1.787-0.771,1.725-2.042c-0.014-0.113-0.17-3.138-0.208-3.67c-0.427-7.999,1.074-16.219,3.901-23.655c11.899-31.286,47.185-50.13,77.644-63.369C437.267,339.94,437.66,338.41,437.023,337.263z	.	.	.	238.704	363.868	.	.	.	.	.	.	.	223.2308	365.9531	.	.	.	.	.	.	.	.
Laforin	.	.	.	.	.	.	.	.	.	M437.023,337.263c-0.476-0.851-1.483-1.345-2.49-1.132c-0.204,0.043-0.249,0.07-0.444,0.143c-26.953,11.802-57.065,27.97-72.963,52.914c-5.904,9.262-9.571,19.353-10.565,30.247c-0.915,10.015,0.784,20.171,5.713,28.693c1.032,1.787,2.182,3.465,3.409,5.067c0.54,2.662,0.583,5.627,0.365,8.351c-0.894,11.175-5.721,13.293-9.92,19.367c-2.379,3.436-3.679,7.244-3.653,12.582c0,0.08,0.001,0.164,0.019,0.245c0.108,0.516,0.667,0.786,1.127,0.588c0.244-0.106,0.431-0.336,0.483-0.595c0.011-0.055,0.011-0.109,0.016-0.164c-0.058-16.123,12.476-13.852,14.223-32.255c0.145-1.5,0.209-3.121,0.163-4.731c-0.207-7.178-0.613-6.403-1.489-8.012c-0.351-0.529-0.71-1.049-1.041-1.597c-7.677-12.754-7.024-29.259-1.778-43.052c11.899-31.286,47.185-50.13,77.644-63.369C437.267,339.94,437.66,338.41,437.023,337.263z	.	.	.	348.184	501.948	.	.	.	.	.	.	.	336.6257	504.5118	.	.	.	.	.	.	.	.
DUSP21	.	.	.	.	.	.	.	.	.	M479.321,431.79c-0.208-0.161-0.504-0.212-0.755-0.128c-0.051,0.018-0.102,0.044-0.15,0.066c-18.027,10.213-25.137,4.886-36.248,2.077c-5.311-1.339-10.485-1.907-21.255,1.383c-13.452,4.103-33.824,12.796-52.76,6.285c-3.927-1.349-8.725-3.453-11.59-6.497c-0.748-0.794-1.653-1.97-1.81-3.048c-1.359-9.324,0.1-19.216,3.445-28.01c11.899-31.286,47.185-50.13,77.644-63.369c1.425-0.61,1.819-2.14,1.181-3.287c-0.476-0.851-1.483-1.345-2.49-1.132c-0.204,0.043-0.249,0.07-0.444,0.143c-26.953,11.802-57.065,27.97-72.963,52.914c-5.904,9.262-9.571,19.353-10.565,30.247c-0.217,2.378-0.292,4.768-0.206,7.138c0.335,8.544,2.319,9.891,6.113,12.723c1.81,1.351,4.141,2.656,7.193,3.908c10.422,4.289,23.283,6.103,47.746-2.088c7.904-2.628,15.47-5.917,22.969-6.15c8.349-0.265,15.862,4.513,24.733,4.537c7.209,0.024,13.911-2.806,20.119-6.344c0.047-0.033,0.095-0.062,0.135-0.099C479.737,432.739,479.745,432.121,479.321,431.79z	.	.	.	486.362	427.245	.	.	.	.	.	.	.	481.2805	430.4661	.	.	.	.	.	.	.	.
DUSP18	.	.	.	.	.	.	.	.	.	M483.946,442.324c-0.15-0.281-0.475-0.46-0.796-0.431c-0.055,0.004-0.106,0.018-0.161,0.029c-10.358,3.185-19.26,0.837-23.341-2.431c-0.521-0.417-0.974-0.847-1.33-1.284c-0.269-0.328-0.349-0.477-0.711-0.566c-0.454-0.036-0.901-0.085-1.345-0.142c-4.807-0.619-9.037-2.415-14.095-3.694c-5.311-1.339-10.485-1.907-21.255,1.383c-13.452,4.103-33.824,12.796-52.76,6.285c-3.927-1.349-8.725-3.453-11.59-6.497c-0.748-0.794-1.653-1.97-1.81-3.048c-1.358-9.324,0.1-19.216,3.445-28.01c11.899-31.286,47.185-50.13,77.644-63.369c1.425-0.61,1.819-2.14,1.181-3.287c-0.476-0.851-1.483-1.345-2.49-1.132c-0.204,0.043-0.249,0.07-0.444,0.143c-26.953,11.802-57.065,27.97-72.963,52.914c-5.904,9.262-9.571,19.353-10.565,30.247c-0.217,2.378-0.292,4.768-0.206,7.138c0.335,8.544,2.319,9.891,6.113,12.723c1.81,1.351,4.141,2.656,7.193,3.908c10.422,4.289,23.283,6.103,47.746-2.088c7.904-2.628,15.47-5.917,22.969-6.15c6.827-0.217,13.095,2.941,20.003,4.112c0.591,0.1,1.186,0.181,1.787,0.249c0.6,0.06,0.622,0.042,0.756,0.122c3.612,4.253,13.795,7.845,26.532,4.052c0.051-0.022,0.106-0.036,0.153-0.062C483.987,443.238,484.169,442.738,483.946,442.324z	.	.	.	491.476	439.887	.	.	.	.	.	.	.	486.8224	443.3243	.	.	.	.	.	.	.	.
DUSP14	.	.	.	.	.	.	.	.	.	M467.539,453.654c-9.673-2.638-11.707-10.35-17.973-15.673c-1.34-1.138-2.869-2.169-4.712-3.016c-2.199-1.01-4.664-1.611-4.664-1.611c-4.701-0.965-9.839-1.049-19.277,1.834c-13.452,4.103-33.824,12.796-52.76,6.285c-3.927-1.349-8.725-3.453-11.59-6.497c-0.748-0.794-1.653-1.97-1.81-3.048c-1.358-9.324,0.1-19.216,3.445-28.01c11.899-31.286,47.185-50.13,77.644-63.369c1.425-0.61,1.819-2.14,1.181-3.287c-0.476-0.851-1.483-1.345-2.49-1.132c-0.204,0.043-0.249,0.07-0.444,0.143c-26.953,11.802-57.065,27.97-72.963,52.914c-5.904,9.262-9.571,19.353-10.565,30.247c-0.217,2.378-0.292,4.768-0.206,7.138c0.335,8.544,2.319,9.891,6.113,12.723c1.81,1.351,4.141,2.656,7.193,3.908c10.422,4.289,23.283,6.103,47.746-2.088c7.904-2.628,15.47-5.917,22.969-6.15c2.13-0.068,4.205,0.195,6.263,0.621c3.091,0.764,5.873,2.149,8.056,4.033c5.744,4.962,8.338,12.79,18.166,15.553c0.139,0.036,0.27,0.084,0.412,0.095C468.177,455.329,468.554,454.016,467.539,453.654z	.	.	.	475.704	456.279	.	.	.	.	.	.	.	471.1936	459.3972	.	.	.	.	.	.	.	.
DUSP28	.	.	.	.	.	.	.	.	.	M439.789,421.442c-0.113-0.241-0.349-0.42-0.611-0.464c-0.055-0.007-0.11-0.007-0.166-0.011c-13.49,0.524-22.994,13.14-24.825,15.038c-0.904,0.938-1.702,1.635-2.534,2.173c-12.641,4.08-28.519,8.445-43.5,3.294c-3.927-1.349-8.725-3.453-11.59-6.497c-0.748-0.794-1.653-1.97-1.81-3.048c-1.358-9.324,0.1-19.216,3.445-28.01c11.899-31.286,47.185-50.13,77.644-63.369c1.425-0.61,1.819-2.14,1.181-3.287c-0.476-0.851-1.483-1.345-2.49-1.132c-0.204,0.043-0.249,0.07-0.444,0.143c-26.953,11.802-57.065,27.97-72.963,52.914c-5.904,9.262-9.571,19.353-10.565,30.247c-0.217,2.378-0.292,4.768-0.206,7.138c0.335,8.544,2.319,9.891,6.113,12.723c1.81,1.351,4.141,2.656,7.193,3.908c10.055,4.138,22.384,5.969,45.21-1.263c0.833-0.265,1.54-0.484,2.034-0.658c2.05-0.719,3.888-2.961,5.33-4.6c0.946-1.076,1.837-2.19,2.739-3.195c1.034-1.15,2.897-2.932,4.732-4.413c8.401-6.778,14.537-6.263,15.537-6.486C439.745,422.46,440.008,421.901,439.789,421.442z	.	.	.	447.603	421.63	.	.	.	.	.	.	.	443.1487	423.8154	.	.	.	.	.	.	.	.
